log_id,user_id,char_id,route_id,status,actual_profit,created_at
L04558,U0027,C003,R03,Completed,525,2026-04-10 15:00:00
L04559,U0056,C001,R01,Completed,2250,2026-04-10 00:00:00
L04560,U0022,C003,R02,Completed,840,2026-04-27 03:00:00
L04561,U0012,C001,R02,Completed,1200,2026-04-19 14:00:00
L04562,U0069,C002,R01,Completed,1875,2026-04-22 09:00:00
L04563,U0080,C001,R02,Completed,1200,2026-04-17 13:00:00
L04564,U0016,C001,R02,Completed,1200,2026-04-23 23:00:00
L04565,U0080,C004,R01,Completed,1724,2026-04-07 10:00:00
L04566,U0080,C002,R02,Completed,1000,2026-04-04 04:00:00
L04567,U0053,C003,R02,Completed,840,2026-04-19 03:00:00
L04568,U0057,C002,R03,Completed,625,2026-04-20 20:00:00
L04569,U0024,C002,R01,Completed,1875,2026-04-13 21:00:00
L04570,U0005,C001,R03,Completed,750,2026-04-06 23:00:00
L04571,U0027,C002,R03,Completed,625,2026-04-12 11:00:00
L04572,U0048,C004,R03,Failed,0,2026-04-03 14:00:00
L04573,U0039,C002,R03,Completed,625,2026-04-11 21:00:00
L04574,U0048,C003,R02,Completed,840,2026-04-30 07:00:00
L04575,U0056,C002,R01,Completed,1875,2026-04-24 21:00:00
L04576,U0009,C003,R01,Failed,0,2026-04-30 04:00:00
L04577,U0033,C003,R02,Completed,840,2026-04-04 17:00:00
L04578,U0073,C003,R02,Completed,840,2026-04-06 05:00:00
L04579,U0077,C004,R03,Completed,575,2026-04-19 12:00:00
L04580,U0022,C004,R01,Completed,1724,2026-04-26 16:00:00
L04581,U0074,C002,R02,Completed,1000,2026-04-05 12:00:00
L04582,U0094,C004,R01,Completed,1724,2026-04-01 09:00:00
L04583,U0075,C003,R01,Completed,1575,2026-04-09 20:00:00
L04584,U0096,C003,R02,Completed,840,2026-04-29 10:00:00
L04585,U0034,C004,R02,Completed,919,2026-04-26 05:00:00
L04586,U0066,C002,R03,Failed,0,2026-04-17 12:00:00
L04587,U0004,C004,R02,Completed,919,2026-04-23 19:00:00
L04588,U0025,C004,R02,Completed,919,2026-04-24 06:00:00
L04589,U0087,C002,R02,Completed,1000,2026-04-10 05:00:00
L04590,U0089,C004,R02,Completed,919,2026-04-20 14:00:00
L04591,U0088,C004,R02,Completed,919,2026-04-20 13:00:00
L04592,U0037,C001,R03,Completed,750,2026-04-09 13:00:00
L04593,U0055,C001,R02,Completed,1200,2026-04-08 19:00:00
L04594,U0013,C002,R02,Completed,1000,2026-04-16 17:00:00
L04595,U0075,C004,R02,Failed,0,2026-04-13 16:00:00
L04596,U0059,C001,R01,Failed,0,2026-04-01 19:00:00
L04597,U0070,C004,R01,Completed,1724,2026-04-05 20:00:00
L04598,U0029,C003,R02,Failed,0,2026-04-03 07:00:00
L04599,U0032,C001,R01,Completed,2250,2026-04-26 00:00:00
L04600,U0081,C004,R02,Completed,919,2026-04-13 08:00:00
L04601,U0095,C003,R03,Completed,525,2026-04-10 05:00:00
L04602,U0008,C004,R03,Completed,575,2026-04-27 15:00:00
L04603,U0018,C001,R01,Completed,2250,2026-04-11 21:00:00
L04604,U0048,C004,R02,Completed,919,2026-04-29 02:00:00
L04605,U0056,C001,R01,Completed,2250,2026-04-27 05:00:00
L04606,U0032,C002,R03,Completed,625,2026-04-22 21:00:00
L04607,U0007,C004,R02,Completed,919,2026-04-22 18:00:00
L04608,U0071,C002,R02,Failed,0,2026-04-20 10:00:00
L04609,U0036,C002,R01,Completed,1875,2026-04-11 01:00:00
L04610,U0004,C003,R02,Completed,840,2026-04-03 15:00:00
L04611,U0034,C002,R02,Completed,1000,2026-04-26 16:00:00
L04612,U0045,C001,R03,Completed,750,2026-04-16 21:00:00
L04613,U0089,C003,R01,Completed,1575,2026-04-09 23:00:00
L04614,U0015,C001,R01,Completed,2250,2026-04-14 22:00:00
L04615,U0028,C002,R01,Completed,1875,2026-04-05 08:00:00
L04616,U0034,C004,R02,Completed,919,2026-04-27 20:00:00
L04617,U0007,C003,R01,Completed,1575,2026-04-11 09:00:00
L04618,U0014,C001,R02,Completed,1200,2026-04-10 02:00:00
L04619,U0083,C001,R02,Completed,1200,2026-04-24 01:00:00
L04620,U0027,C003,R03,Completed,525,2026-04-02 17:00:00
L04621,U0085,C001,R01,Completed,2250,2026-04-26 03:00:00
L04622,U0087,C003,R03,Completed,525,2026-04-19 04:00:00
L04623,U0080,C004,R02,Completed,919,2026-04-30 03:00:00
L04624,U0010,C002,R02,Completed,1000,2026-04-03 08:00:00
L04625,U0042,C002,R01,Completed,1875,2026-04-10 14:00:00
L04626,U0095,C001,R01,Completed,2250,2026-04-10 06:00:00
L04627,U0096,C001,R02,Failed,0,2026-04-29 10:00:00
L04628,U0075,C003,R03,Failed,0,2026-04-23 20:00:00
L04629,U0020,C003,R01,Completed,1575,2026-04-15 01:00:00
L04630,U0080,C003,R01,Completed,1575,2026-04-19 05:00:00
L04631,U0005,C004,R02,Completed,919,2026-04-09 10:00:00
L04632,U0067,C003,R03,Completed,525,2026-04-18 06:00:00
L04633,U0046,C004,R03,Completed,575,2026-04-17 01:00:00
L04634,U0018,C001,R02,Completed,1200,2026-04-21 11:00:00
L04635,U0062,C002,R02,Failed,0,2026-04-11 07:00:00
L04636,U0008,C003,R03,Completed,525,2026-04-29 18:00:00
L04637,U0006,C001,R02,Completed,1200,2026-04-19 16:00:00
L04638,U0085,C004,R03,Completed,575,2026-04-24 21:00:00
L04639,U0030,C003,R02,Completed,840,2026-04-11 07:00:00
L04640,U0094,C003,R02,Completed,840,2026-04-01 00:00:00
L04641,U0100,C004,R03,Completed,575,2026-04-04 17:00:00
L04642,U0056,C004,R02,Completed,919,2026-04-09 13:00:00
L04643,U0091,C003,R02,Completed,840,2026-04-16 15:00:00
L04644,U0033,C001,R03,Completed,750,2026-04-10 05:00:00
L04645,U0038,C001,R02,Completed,1200,2026-04-09 13:00:00
L04646,U0071,C002,R02,Completed,1000,2026-04-28 06:00:00
L04647,U0090,C002,R02,Completed,1000,2026-04-16 02:00:00
L04648,U0080,C001,R01,Completed,2250,2026-04-26 10:00:00
L04649,U0017,C003,R01,Completed,1575,2026-04-28 08:00:00
L04650,U0084,C003,R01,Failed,0,2026-04-18 23:00:00
L04651,U0068,C001,R01,Completed,2250,2026-04-19 19:00:00
L04652,U0066,C004,R02,Completed,919,2026-04-13 13:00:00
L04653,U0044,C003,R02,Completed,840,2026-04-26 01:00:00
L04654,U0010,C003,R01,Completed,1575,2026-04-28 16:00:00
L04655,U0007,C003,R02,Completed,840,2026-04-20 17:00:00
L04656,U0097,C004,R03,Completed,575,2026-04-17 07:00:00
L04657,U0052,C002,R01,Completed,1875,2026-04-12 13:00:00
L04658,U0049,C003,R02,Completed,840,2026-04-07 13:00:00
L04659,U0056,C001,R01,Completed,2250,2026-04-05 13:00:00
L04660,U0024,C001,R01,Completed,2250,2026-04-20 19:00:00
L04661,U0081,C002,R01,Completed,1875,2026-04-05 02:00:00
L04662,U0076,C003,R02,Completed,840,2026-04-23 03:00:00
L04663,U0008,C001,R01,Completed,2250,2026-04-20 17:00:00
L04664,U0065,C003,R01,Completed,1575,2026-04-10 03:00:00
L04665,U0067,C002,R02,Completed,1000,2026-04-03 19:00:00
L04666,U0063,C001,R03,Completed,750,2026-04-19 20:00:00
L04667,U0046,C004,R03,Completed,575,2026-04-23 15:00:00
L04668,U0043,C002,R01,Completed,1875,2026-04-26 23:00:00
L04669,U0051,C004,R03,Completed,575,2026-04-22 18:00:00
L04670,U0017,C001,R02,Completed,1200,2026-04-02 17:00:00
L04671,U0028,C003,R03,Completed,525,2026-04-17 13:00:00
L04672,U0029,C004,R01,Completed,1724,2026-04-08 03:00:00
L04673,U0009,C001,R02,Completed,1200,2026-04-29 02:00:00
L04674,U0055,C001,R02,Completed,1200,2026-04-16 00:00:00
L04675,U0047,C001,R02,Completed,1200,2026-04-25 17:00:00
L04676,U0058,C003,R03,Completed,525,2026-04-29 06:00:00
L04677,U0088,C004,R03,Failed,0,2026-04-07 09:00:00
L04678,U0085,C002,R01,Completed,1875,2026-04-05 00:00:00
L04679,U0083,C004,R01,Completed,1724,2026-04-21 10:00:00
L04680,U0056,C002,R02,Completed,1000,2026-04-29 12:00:00
L04681,U0059,C004,R01,Failed,0,2026-04-13 05:00:00
L04682,U0090,C004,R02,Completed,919,2026-04-09 02:00:00
L04683,U0096,C001,R01,Failed,0,2026-04-07 21:00:00
L04684,U0071,C001,R02,Completed,1200,2026-04-03 13:00:00
L04685,U0079,C004,R03,Completed,575,2026-04-01 01:00:00
L04686,U0064,C002,R02,Completed,1000,2026-04-05 21:00:00
L04687,U0098,C001,R01,Completed,2250,2026-04-04 01:00:00
L04688,U0024,C002,R02,Completed,1000,2026-04-07 23:00:00
L04689,U0055,C001,R03,Completed,750,2026-04-29 12:00:00
L04690,U0066,C004,R02,Completed,919,2026-04-19 19:00:00
L04691,U0066,C003,R01,Failed,0,2026-04-20 14:00:00
L04692,U0073,C002,R01,Completed,1875,2026-04-19 04:00:00
L04693,U0078,C003,R02,Completed,840,2026-04-04 14:00:00
L04694,U0094,C001,R02,Completed,1200,2026-04-19 16:00:00
L04695,U0036,C001,R03,Completed,750,2026-04-08 09:00:00
L04696,U0024,C002,R02,Completed,1000,2026-04-19 14:00:00
L04697,U0023,C003,R02,Completed,840,2026-04-05 07:00:00
L04698,U0069,C001,R01,Completed,2250,2026-04-13 03:00:00
L04699,U0089,C003,R01,Completed,1575,2026-04-01 10:00:00
L04700,U0037,C003,R01,Completed,1575,2026-04-24 22:00:00
L04701,U0058,C002,R02,Completed,1000,2026-04-07 13:00:00
L04702,U0007,C002,R02,Completed,1000,2026-04-15 18:00:00
L04703,U0016,C002,R01,Completed,1875,2026-04-02 16:00:00
L04704,U0076,C002,R03,Completed,625,2026-04-15 20:00:00
L04705,U0093,C004,R02,Completed,919,2026-04-17 21:00:00
L04706,U0038,C004,R01,Completed,1724,2026-04-08 11:00:00
L04707,U0032,C002,R01,Completed,1875,2026-04-05 09:00:00
L04708,U0014,C003,R03,Completed,525,2026-04-24 05:00:00
L04709,U0071,C002,R03,Completed,625,2026-04-21 18:00:00
L04710,U0030,C003,R03,Completed,525,2026-04-10 14:00:00
L04711,U0038,C002,R01,Completed,1875,2026-04-21 18:00:00
L04712,U0066,C004,R03,Completed,575,2026-04-28 09:00:00
L04713,U0015,C004,R02,Completed,919,2026-04-18 22:00:00
L04714,U0042,C002,R02,Completed,1000,2026-04-28 18:00:00
L04715,U0075,C004,R01,Completed,1724,2026-04-27 08:00:00
L04716,U0081,C004,R01,Completed,1724,2026-04-03 15:00:00
L04717,U0012,C003,R01,Completed,1575,2026-04-09 15:00:00
L04718,U0030,C003,R02,Completed,840,2026-04-24 10:00:00
L04719,U0068,C001,R03,Completed,750,2026-04-06 04:00:00
L04720,U0096,C004,R02,Completed,919,2026-04-03 12:00:00
L04721,U0053,C001,R03,Completed,750,2026-04-02 05:00:00
L04722,U0044,C003,R02,Completed,840,2026-04-10 19:00:00
L04723,U0078,C003,R03,Completed,525,2026-04-16 11:00:00
L04724,U0005,C003,R03,Completed,525,2026-04-22 10:00:00
L04725,U0026,C003,R03,Completed,525,2026-04-29 05:00:00
L04726,U0099,C001,R02,Completed,1200,2026-04-07 21:00:00
L04727,U0021,C002,R02,Failed,0,2026-04-02 05:00:00
L04728,U0010,C002,R02,Completed,1000,2026-04-24 05:00:00
L04729,U0040,C001,R02,Completed,1200,2026-04-05 16:00:00
L04730,U0097,C001,R01,Failed,0,2026-04-28 17:00:00
L04731,U0060,C001,R03,Failed,0,2026-04-13 15:00:00
L04732,U0076,C004,R01,Completed,1724,2026-04-05 14:00:00
L04733,U0064,C002,R03,Completed,625,2026-04-27 07:00:00
L04734,U0056,C002,R02,Completed,1000,2026-04-20 11:00:00
L04735,U0067,C003,R02,Completed,840,2026-04-28 21:00:00
L04736,U0005,C004,R02,Completed,919,2026-04-10 20:00:00
L04737,U0065,C001,R03,Completed,750,2026-04-14 07:00:00
L04738,U0080,C001,R02,Completed,1200,2026-04-06 03:00:00
L04739,U0061,C003,R01,Completed,1575,2026-04-01 20:00:00
L04740,U0014,C002,R02,Completed,1000,2026-04-21 16:00:00
L04741,U0023,C002,R02,Completed,1000,2026-04-02 14:00:00
L04742,U0014,C004,R03,Completed,575,2026-04-03 01:00:00
L04743,U0046,C002,R02,Completed,1000,2026-04-10 00:00:00
L04744,U0082,C001,R01,Completed,2250,2026-04-23 19:00:00
L04745,U0090,C003,R03,Completed,525,2026-04-04 18:00:00
L04746,U0049,C001,R03,Completed,750,2026-04-13 00:00:00
L04747,U0092,C003,R01,Completed,1575,2026-04-18 14:00:00
L04748,U0004,C002,R02,Completed,1000,2026-04-18 17:00:00
L04749,U0070,C003,R01,Completed,1575,2026-04-11 21:00:00
L04750,U0069,C003,R02,Completed,840,2026-04-17 14:00:00
L04751,U0054,C003,R03,Failed,0,2026-04-18 02:00:00
L04752,U0087,C004,R02,Completed,919,2026-04-22 07:00:00
L04753,U0044,C002,R02,Completed,1000,2026-04-25 19:00:00
L04754,U0074,C004,R01,Completed,1724,2026-04-18 21:00:00
L04755,U0044,C001,R03,Completed,750,2026-04-12 03:00:00
L04756,U0020,C003,R02,Failed,0,2026-04-06 08:00:00
L04757,U0071,C001,R03,Completed,750,2026-04-13 05:00:00
L04758,U0032,C003,R02,Completed,840,2026-04-16 08:00:00
L04759,U0086,C002,R01,Completed,1875,2026-04-05 05:00:00
L04760,U0022,C003,R03,Completed,525,2026-04-18 17:00:00
L04761,U0082,C001,R03,Completed,750,2026-04-20 11:00:00
L04762,U0021,C003,R02,Completed,840,2026-04-24 21:00:00
L04763,U0097,C001,R03,Completed,750,2026-04-19 21:00:00
L04764,U0072,C001,R01,Completed,2250,2026-04-28 08:00:00
L04765,U0054,C001,R03,Completed,750,2026-04-22 13:00:00
L04766,U0066,C004,R01,Completed,1724,2026-04-27 19:00:00
L04767,U0021,C003,R01,Completed,1575,2026-04-12 02:00:00
L04768,U0009,C001,R02,Completed,1200,2026-04-04 00:00:00
L04769,U0063,C001,R03,Completed,750,2026-04-07 16:00:00
L04770,U0003,C003,R02,Completed,840,2026-04-06 14:00:00
L04771,U0043,C001,R01,Completed,2250,2026-04-18 06:00:00
L04772,U0066,C001,R03,Completed,750,2026-04-21 14:00:00
L04773,U0030,C001,R03,Completed,750,2026-04-04 03:00:00
L04774,U0094,C004,R01,Failed,0,2026-04-01 05:00:00
L04775,U0054,C003,R03,Completed,525,2026-04-30 02:00:00
L04776,U0011,C002,R01,Completed,1875,2026-04-10 11:00:00
L04777,U0076,C001,R02,Completed,1200,2026-04-13 03:00:00
L04778,U0074,C001,R02,Completed,1200,2026-04-29 17:00:00
L04779,U0035,C004,R02,Completed,919,2026-04-01 10:00:00
L04780,U0012,C003,R01,Completed,1575,2026-04-30 13:00:00
L04781,U0019,C002,R03,Completed,625,2026-04-06 18:00:00
L04782,U0097,C003,R03,Completed,525,2026-04-22 15:00:00
L04783,U0019,C004,R01,Failed,0,2026-04-23 02:00:00
L04784,U0046,C004,R03,Completed,575,2026-04-28 07:00:00
L04785,U0026,C002,R03,Completed,625,2026-04-15 09:00:00
L04786,U0044,C003,R01,Completed,1575,2026-04-11 16:00:00
L04787,U0042,C002,R02,Completed,1000,2026-04-07 07:00:00
L04788,U0094,C002,R01,Completed,1875,2026-04-06 03:00:00
L04789,U0016,C002,R03,Completed,625,2026-04-30 01:00:00
L04790,U0036,C003,R03,Completed,525,2026-04-06 23:00:00
L04791,U0041,C001,R01,Completed,2250,2026-04-20 03:00:00
L04792,U0025,C002,R02,Completed,1000,2026-04-22 15:00:00
L04793,U0063,C003,R03,Completed,525,2026-04-25 00:00:00
L04794,U0004,C003,R02,Completed,840,2026-04-12 03:00:00
L04795,U0068,C002,R01,Completed,1875,2026-04-03 10:00:00
L04796,U0023,C004,R02,Completed,919,2026-04-21 09:00:00
L04797,U0036,C004,R03,Completed,575,2026-04-15 20:00:00
L04798,U0076,C001,R01,Completed,2250,2026-04-29 12:00:00
L04799,U0069,C003,R01,Failed,0,2026-04-29 03:00:00
L04800,U0078,C002,R02,Completed,1000,2026-04-08 19:00:00
L04801,U0010,C004,R01,Failed,0,2026-04-25 02:00:00
L04802,U0057,C002,R01,Completed,1875,2026-04-06 22:00:00
L04803,U0076,C004,R01,Completed,1724,2026-04-05 07:00:00
L04804,U0018,C002,R02,Completed,1000,2026-04-06 19:00:00
L04805,U0021,C002,R03,Completed,625,2026-04-19 07:00:00
L04806,U0068,C001,R02,Completed,1200,2026-04-05 03:00:00
L04807,U0037,C003,R03,Completed,525,2026-04-24 00:00:00
L04808,U0069,C003,R02,Failed,0,2026-04-14 03:00:00
L04809,U0070,C001,R01,Completed,2250,2026-04-23 03:00:00
L04810,U0092,C002,R02,Completed,1000,2026-04-30 17:00:00
L04811,U0062,C002,R03,Completed,625,2026-04-02 03:00:00
L04812,U0049,C004,R02,Completed,919,2026-04-13 11:00:00
L04813,U0047,C004,R03,Completed,575,2026-04-05 10:00:00
L04814,U0089,C004,R01,Failed,0,2026-04-30 17:00:00
L04815,U0088,C001,R03,Completed,750,2026-04-04 14:00:00
L04816,U0010,C003,R02,Failed,0,2026-04-13 10:00:00
L04817,U0083,C002,R02,Failed,0,2026-04-16 11:00:00
L04818,U0049,C004,R02,Completed,919,2026-04-10 08:00:00
L04819,U0028,C003,R03,Completed,525,2026-04-15 16:00:00
L04820,U0043,C003,R01,Completed,1575,2026-04-14 07:00:00
L04821,U0097,C002,R03,Completed,625,2026-04-01 08:00:00
L04822,U0017,C001,R02,Completed,1200,2026-04-26 04:00:00
L04823,U0065,C003,R01,Completed,1575,2026-04-03 01:00:00
L04824,U0075,C004,R03,Completed,575,2026-04-25 21:00:00
L04825,U0060,C001,R03,Completed,750,2026-04-03 17:00:00
L04826,U0064,C001,R03,Completed,750,2026-04-20 22:00:00
L04827,U0019,C003,R02,Completed,840,2026-04-05 06:00:00
L04828,U0039,C002,R03,Completed,625,2026-04-13 01:00:00
L04829,U0039,C002,R01,Completed,1875,2026-04-12 20:00:00
L04830,U0027,C004,R02,Completed,919,2026-04-27 14:00:00
L04831,U0048,C002,R03,Completed,625,2026-04-08 20:00:00
L04832,U0053,C001,R01,Completed,2250,2026-04-23 18:00:00
L04833,U0052,C001,R02,Completed,1200,2026-04-26 08:00:00
L04834,U0098,C002,R03,Completed,625,2026-04-02 16:00:00
L04835,U0049,C001,R01,Completed,2250,2026-04-26 04:00:00
L04836,U0099,C004,R01,Completed,1724,2026-04-04 10:00:00
L04837,U0017,C002,R01,Completed,1875,2026-04-19 18:00:00
L04838,U0097,C004,R03,Completed,575,2026-04-29 00:00:00
L04839,U0024,C003,R02,Completed,840,2026-04-23 10:00:00
L04840,U0065,C004,R03,Completed,575,2026-04-22 01:00:00
L04841,U0031,C004,R02,Completed,919,2026-04-22 09:00:00
L04842,U0057,C003,R03,Failed,0,2026-04-01 10:00:00
L04843,U0024,C001,R03,Completed,750,2026-04-01 13:00:00
L04844,U0024,C001,R02,Completed,1200,2026-04-12 03:00:00
L04845,U0049,C001,R03,Failed,0,2026-04-18 03:00:00
L04846,U0027,C003,R02,Completed,840,2026-04-23 19:00:00
L04847,U0051,C003,R01,Completed,1575,2026-04-09 17:00:00
L04848,U0043,C004,R03,Completed,575,2026-04-02 22:00:00
L04849,U0051,C002,R03,Completed,625,2026-04-13 19:00:00
L04850,U0023,C001,R03,Completed,750,2026-04-19 13:00:00
L04851,U0019,C004,R03,Completed,575,2026-04-05 21:00:00
L04852,U0040,C001,R02,Completed,1200,2026-04-26 03:00:00
L04853,U0088,C003,R02,Completed,840,2026-04-17 12:00:00
L04854,U0028,C001,R01,Completed,2250,2026-04-24 14:00:00
L04855,U0016,C001,R03,Completed,750,2026-04-29 00:00:00
L04856,U0045,C001,R02,Completed,1200,2026-04-22 07:00:00
L04857,U0048,C004,R03,Completed,575,2026-04-22 04:00:00
L04858,U0075,C003,R03,Completed,525,2026-04-19 18:00:00
L04859,U0066,C003,R03,Completed,525,2026-04-20 17:00:00
L04860,U0005,C004,R01,Completed,1724,2026-04-26 02:00:00
L04861,U0070,C001,R02,Completed,1200,2026-04-23 09:00:00
L04862,U0030,C003,R01,Completed,1575,2026-04-04 10:00:00
L04863,U0035,C001,R03,Completed,750,2026-04-22 21:00:00
L04864,U0012,C001,R02,Completed,1200,2026-04-04 20:00:00
L04865,U0092,C002,R01,Completed,1875,2026-04-02 21:00:00
L04866,U0052,C002,R03,Completed,625,2026-04-27 06:00:00
L04867,U0005,C003,R03,Completed,525,2026-04-22 05:00:00
L04868,U0057,C002,R02,Completed,1000,2026-04-18 22:00:00
L04869,U0026,C002,R03,Completed,625,2026-04-25 15:00:00
L04870,U0021,C003,R03,Failed,0,2026-04-29 23:00:00
L04871,U0063,C001,R02,Completed,1200,2026-04-26 03:00:00
L04872,U0097,C002,R02,Completed,1000,2026-04-14 08:00:00
L04873,U0035,C004,R01,Completed,1724,2026-04-09 22:00:00
L04874,U0004,C001,R01,Completed,2250,2026-04-20 00:00:00
L04875,U0035,C003,R03,Completed,525,2026-04-04 21:00:00
L04876,U0003,C004,R02,Completed,919,2026-04-19 11:00:00
L04877,U0100,C003,R03,Completed,525,2026-04-29 18:00:00
L04878,U0087,C003,R01,Completed,1575,2026-04-04 06:00:00
L04879,U0035,C004,R01,Completed,1724,2026-04-05 11:00:00
L04880,U0029,C003,R02,Completed,840,2026-04-03 20:00:00
L04881,U0088,C003,R01,Completed,1575,2026-04-25 13:00:00
L04882,U0036,C003,R01,Completed,1575,2026-04-28 19:00:00
L04883,U0049,C003,R03,Completed,525,2026-04-04 19:00:00
L04884,U0080,C004,R02,Completed,919,2026-04-17 02:00:00
L04885,U0034,C003,R01,Completed,1575,2026-04-13 18:00:00
L04886,U0038,C002,R02,Failed,0,2026-04-03 21:00:00
L04887,U0077,C002,R01,Failed,0,2026-04-25 19:00:00
L04888,U0086,C004,R02,Completed,919,2026-04-11 06:00:00
L04889,U0024,C001,R02,Completed,1200,2026-04-17 02:00:00
L04890,U0043,C004,R02,Completed,919,2026-04-21 13:00:00
L04891,U0017,C002,R01,Completed,1875,2026-04-07 15:00:00
L04892,U0060,C003,R01,Completed,1575,2026-04-29 14:00:00
L04893,U0017,C003,R02,Completed,840,2026-04-17 20:00:00
L04894,U0031,C001,R03,Completed,750,2026-04-21 13:00:00
L04895,U0087,C003,R02,Completed,840,2026-04-16 20:00:00
L04896,U0086,C002,R01,Completed,1875,2026-04-13 06:00:00
L04897,U0072,C002,R03,Completed,625,2026-04-13 01:00:00
L04898,U0012,C002,R03,Completed,625,2026-04-26 02:00:00
L04899,U0054,C001,R01,Completed,2250,2026-04-07 10:00:00
L04900,U0091,C002,R01,Completed,1875,2026-04-17 05:00:00
L04901,U0040,C001,R02,Completed,1200,2026-04-09 07:00:00
L04902,U0070,C004,R02,Completed,919,2026-04-26 03:00:00
L04903,U0005,C002,R03,Completed,625,2026-04-30 17:00:00
L04904,U0064,C001,R02,Completed,1200,2026-04-14 04:00:00
L04905,U0096,C004,R01,Completed,1724,2026-04-02 09:00:00
L04906,U0089,C002,R01,Completed,1875,2026-04-06 05:00:00
L04907,U0055,C001,R01,Completed,2250,2026-04-19 10:00:00
L04908,U0013,C001,R03,Completed,750,2026-04-30 14:00:00
L04909,U0087,C001,R02,Completed,1200,2026-04-10 16:00:00
L04910,U0099,C002,R03,Completed,625,2026-04-05 04:00:00
L04911,U0027,C002,R01,Completed,1875,2026-04-03 09:00:00
L04912,U0076,C003,R03,Completed,525,2026-04-23 23:00:00
L04913,U0077,C002,R01,Completed,1875,2026-04-19 02:00:00
L04914,U0001,C001,R02,Completed,1200,2026-04-18 12:00:00
L04915,U0095,C001,R02,Completed,1200,2026-04-19 10:00:00
L04916,U0026,C001,R02,Completed,1200,2026-04-04 15:00:00
L04917,U0006,C001,R01,Completed,2250,2026-04-20 23:00:00
L04918,U0082,C001,R03,Completed,750,2026-04-09 01:00:00
L04919,U0009,C004,R02,Failed,0,2026-04-17 13:00:00
L04920,U0017,C003,R03,Completed,525,2026-04-30 10:00:00
L04921,U0059,C003,R01,Completed,1575,2026-04-14 21:00:00
L04922,U0033,C004,R03,Completed,575,2026-04-03 14:00:00
L04923,U0038,C001,R02,Completed,1200,2026-04-02 22:00:00
L04924,U0002,C002,R02,Completed,1000,2026-04-22 17:00:00
L04925,U0034,C004,R03,Completed,575,2026-04-01 10:00:00
L04926,U0039,C004,R03,Completed,575,2026-04-09 07:00:00
L04927,U0095,C001,R01,Completed,2250,2026-04-11 00:00:00
L04928,U0087,C002,R01,Completed,1875,2026-04-21 02:00:00
L04929,U0049,C003,R03,Completed,525,2026-04-26 06:00:00
L04930,U0012,C004,R01,Completed,1724,2026-04-20 10:00:00
L04931,U0056,C002,R03,Completed,625,2026-04-02 06:00:00
L04932,U0025,C001,R03,Failed,0,2026-04-19 20:00:00
L04933,U0048,C001,R02,Completed,1200,2026-04-01 14:00:00
L04934,U0058,C002,R01,Completed,1875,2026-04-28 11:00:00
L04935,U0085,C002,R01,Completed,1875,2026-04-01 01:00:00
L04936,U0001,C003,R03,Completed,525,2026-04-07 11:00:00
L04937,U0096,C002,R02,Failed,0,2026-04-13 12:00:00
L04938,U0032,C001,R03,Completed,750,2026-04-03 23:00:00
L04939,U0030,C004,R01,Failed,0,2026-04-29 07:00:00
L04940,U0045,C003,R01,Completed,1575,2026-04-20 04:00:00
L04941,U0080,C001,R03,Completed,750,2026-04-05 17:00:00
L04942,U0062,C002,R02,Completed,1000,2026-04-14 03:00:00
L04943,U0043,C002,R01,Completed,1875,2026-04-16 10:00:00
L04944,U0056,C002,R01,Completed,1875,2026-04-26 08:00:00
